id	name	wiki_title	description	wiki_url
D002389	Catatonia	Catatonia	Catatonia is a neuropsychiatric syndrome most commonly seen in people with underlying mood disorders such as major depressive disorder, or psychotic disorders such as schizophrenia. People with catatonia exhibit abnormal movement and behaviors that vary from person to person, and which may fluctuate in intensity within a single episode. People with catatonia appear withdrawn, with limited interaction with the outside world and difficulty processing information. They may be nearly motionless for days on end or perform repetitive, purposeless movements. People may exhibit very different sets of behaviors and still be diagnosed with catatonia. Treatment with benzodiazepines or electroconvulsive therapy is most effective and leads to remission of symptoms in most cases. There are different subtypes of catatonia, which represent groups of symptoms that commonly occur together. These include stuporous/akinetic catatonia, excited catatonia, malignant catatonia, and periodic catatonia. Catatonia has historically been related to schizophrenia, but is most often seen in mood disorders. It is now known that catatonic symptoms are nonspecific and may occur in other mental, neurological, and medical conditions. The prognosis of catatonia is typically good, with complete remission in some patients; however, outcomes vary depending on the underlying disorder.	https://en.wikipedia.org/wiki/Catatonia
D002422	Causalgia	Complex regional pain syndrome	Complex regional pain syndrome (CRPS), sometimes referred to by the hyponyms reflex sympathetic dystrophy (RSD) or reflex neurovascular dystrophy (RND) (type 1) or causalgia (type 2), is a rare and severe form of neuroinflammatory and dysautonomic disorder causing chronic pain, neurovascular, and neuropathic symptoms. Although it can vary widely, the classic presentation occurs when severe pain from a physical trauma or neurotropic viral infection outlasts the expected recovery time, and may subsequently spread to uninjured areas. The symptoms of types 1 and 2 are the same, except type 2 is associated with nerve injury. Usually starting in a single limb, CRPS often first manifests as pain, swelling, limited range of motion or partial paralysis, or changes to the skin and bones. It may initially affect one limb and then spread throughout the body; 35% of affected individuals report symptoms throughout the body. Two types are thought to exist: CRPS type 1 (previously referred to as reflex sympathetic dystrophy) and CRPS type 2 (previously referred to as causalgia). It is possible to have both types. Amplified musculoskeletal pain syndrome, a condition that is similar to CRPS, primarily affects pediatric patients, falls under rheumatology and pediatrics, and is generally considered a subset of CRPS type 1.	https://en.wikipedia.org/wiki/Complex_regional_pain_syndrome
D002524	Cerebellar Ataxia		Description not found.	
D002558	Cerebrospinal Fluid Otorrhea		Description not found.	
D002559	Cerebrospinal Fluid Rhinorrhea		Description not found.	
D002637	Chest Pain		Description not found.	
D002639	Cheyne-Stokes Respiration		Description not found.	
D002819	Chorea	Chorea	Chorea, or (rarely) choreia, () is an abnormal involuntary movement disorder, characterized by quick movements of the hands or feet. It is one of a group of neurological disorders called dyskinesias. The term chorea is derived from Ancient Greek  χορεία (choreia) 'dance', as the movements of the body are comparable to dancing. The term hemichorea refers to chorea of one side of the body, such as chorea of one arm but not both (analogous to hemiballismus).	https://en.wikipedia.org/wiki/Chorea
D002832	Choroid Hemorrhage		Description not found.	
D003085	Colic	Colic	Colic or cholic () is a form of pain that starts and stops abruptly. Colic pain is usually caused by the obstruction of a smooth muscle passageway in the body (e.g. the small or large intestine, bile duct, or ureter). The obstruction triggers muscular contractions (peristalsis) to force the blockage out of the organ, resulting in episodic pain that fluctuates with the contractions. Although the term primarily refers to pain caused by this mechanism, any pain which occurs in episodes or fluctuates in intensity may be termed colic or colicky pain.  Colic episodes can cause extreme pain, nausea, sweating, and vomiting. The blockage of important passageways in the body can lead to severe and potentially fatal complications if not cleared, such as cholecystitis in the case of biliary colic, or in kidney stone disease. Although the action of peristalsis can sometimes clear such blockages without medical intervention, surgery or other medical therapies designed to remove the obstruction may be necessary for treatment of the condition.	https://en.wikipedia.org/wiki/Colic
