id	name	wiki_title	description	wiki_url
D001049	ngưng thở	Apnea	Ngưng thở (còn được đánh vần là ngưng thở trong tiếng Anh Anh) là tình trạng ngừng thở tạm thời, có thể là tự nguyện hoặc không tự nguyện. Trong quá trình ngưng thở, không có chuyển động nào của các cơ hít vào và thể tích của phổi ban đầu không thay đổi. Tùy thuộc vào mức độ tắc nghẽn của đường thở (thông suốt), có thể có hoặc không có dòng khí giữa phổi và môi trường. Nếu có đủ lưu lượng, quá trình trao đổi khí trong phổi và hô hấp tế bào sẽ không bị ảnh hưởng nghiêm trọng. Tự nguyện làm điều này được gọi là “nín thở”. Chứng ngưng thở lần đầu tiên có thể được chẩn đoán ở thời thơ ấu và nên tham khảo ý kiến ​​​​bác sĩ chuyên khoa tai mũi họng, bác sĩ dị ứng hoặc bác sĩ về giấc ngủ để thảo luận về các triệu chứng khi nhận thấy; bác sĩ chỉnh nha có thể quan sát thấy dị tật và/hoặc trục trặc của đường hô hấp trên.	https://en.wikipedia.org/wiki/Apnea
D001072	Apraxias	Apraxia	"Apraxia là một rối loạn vận động do tổn thương não (đặc biệt là vỏ não sau hoặc thể chai), gây khó khăn trong việc lập kế hoạch vận động để thực hiện các nhiệm vụ hoặc chuyển động. Bản chất của tổn thương quyết định mức độ nghiêm trọng của chứng rối loạn và việc không bị mất cảm giác hoặc liệt giúp giải thích mức độ khó khăn. Trẻ em có thể sinh ra với chứng apraxia; nguyên nhân của nó vẫn chưa được biết rõ và các triệu chứng thường được nhận thấy ở giai đoạn đầu phát triển. Apraxia xảy ra sau này trong cuộc sống, được gọi là apraxia mắc phải, thường do chấn thương sọ não, đột quỵ, mất trí nhớ, bệnh Alzheimer, khối u não hoặc các rối loạn thoái hóa thần kinh khác. Nhiều loại apraxia được phân loại theo khả năng cụ thể và/hoặc bộ phận cơ thể bị ảnh hưởng. Thuật ngữ ""apraxia"" xuất phát từ tiếng Hy Lạp cổ ἀ- (a-) 'không có' và πρᾶξις (praxis) 'hành động'."	https://en.wikipedia.org/wiki/Apraxia
D001184	Rối loạn khớp nối		Không tìm thấy mô tả.	
D001247	Suy nhược	Weakness	Suy nhược là triệu chứng của nhiều tình trạng bệnh lý khác nhau. Nguyên nhân có rất nhiều và có thể được chia thành các tình trạng yếu cơ thực sự hoặc được cho là yếu cơ. Yếu cơ thực sự là triệu chứng chính của nhiều bệnh về cơ xương, bao gồm chứng loạn dưỡng cơ và bệnh viêm cơ. Nó xảy ra trong các rối loạn liên kết thần kinh cơ, chẳng hạn như bệnh nhược cơ.	https://en.wikipedia.org/wiki/Weakness
D001259	Mất điều hòa	Ataxia	"Mất điều hòa (từ tiếng Hy Lạp α- [tiền tố phủ định] + -τάξις [thứ tự] = ""mất trật tự"") là một dấu hiệu thần kinh bao gồm sự thiếu phối hợp tự nguyện của các chuyển động cơ, có thể bao gồm dáng đi bất thường, thay đổi giọng nói và các bất thường trong chuyển động của mắt, cho thấy rối loạn chức năng của các bộ phận của hệ thần kinh điều phối chuyển động, chẳng hạn như tiểu não. Những rối loạn chức năng hệ thần kinh này xảy ra theo nhiều hình thức khác nhau, với những kết quả khác nhau và những nguyên nhân có thể khác nhau. Chứng mất điều hòa có thể bị giới hạn ở một bên cơ thể, được gọi là chứng mất điều hòa nửa người. Chứng mất điều hòa Friedreich có dáng đi bất thường là triệu chứng thường gặp nhất. Dystaxia là một mức độ mất điều hòa nhẹ."	https://en.wikipedia.org/wiki/Ataxia
D001260	Ataxia Telangiectasia	Ataxia–telangiectasia	Ataxia-telangiectasia (AT hoặc A-T), còn được gọi là hội chứng ataxia-telangiectasia hoặc hội chứng Louis-Bar, là một bệnh thoái hóa thần kinh hiếm gặp gây tàn tật nghiêm trọng. Ataxia đề cập đến sự phối hợp kém và giãn mao mạch đối với các mạch máu nhỏ bị giãn, cả hai đều là dấu hiệu đặc trưng của bệnh. A–T ảnh hưởng đến nhiều bộ phận của cơ thể: Nó làm suy yếu một số khu vực của não bao gồm tiểu não, gây khó khăn khi vận động và phối hợp. Nó làm suy yếu hệ thống miễn dịch, gây ra khuynh hướng nhiễm trùng. Nó ngăn cản việc sửa chữa DNA bị hỏng, làm tăng nguy cơ ung thư. Các triệu chứng thường xuất hiện đầu tiên ở thời thơ ấu (giai đoạn chập chững biết đi) khi trẻ bắt đầu ngồi hoặc đi. Mặc dù chúng thường bắt đầu biết đi ở độ tuổi bình thường nhưng chúng vẫn loạng choạng hoặc lắc lư khi đi, đứng yên hoặc ngồi. Ở giai đoạn cuối mẫu giáo và đầu tuổi đi học, trẻ gặp khó khăn trong việc di chuyển mắt một cách tự nhiên từ nơi này sang nơi khác (mất vận động nhãn cầu). Họ phát triển các vấn đề về nuốt và nói lắp hoặc bị bóp méo. Một số bị nhiễm trùng đường hô hấp (nhiễm trùng tai, viêm xoang, viêm phế quản và viêm phổi). Vì trẻ em phát triển khác nhau nên có thể phải mất vài năm A-T mới được chẩn đoán chính xác. Hầu hết trẻ em mắc bệnh A–T có các triệu chứng thần kinh ổn định trong 4–5 năm đầu đời, nhưng bắt đầu biểu hiện các vấn đề ngày càng tăng trong những năm đầu đi học.	https://en.wikipedia.org/wiki/Ataxia%E2%80%93telangiectasia
D001264	bệnh vô thần	Athetosis	Athetosis là một triệu chứng đặc trưng bởi các chuyển động chậm, không tự nguyện, phức tạp, quằn quại của ngón tay, bàn tay, ngón chân và bàn chân và trong một số trường hợp là cả cánh tay, chân, cổ và lưỡi. Các chuyển động điển hình của bệnh athetosis đôi khi được gọi là các chuyển động athetoid. Tổn thương não thường là nguyên nhân trực tiếp gây ra các triệu chứng, đặc biệt là thể vân.  Triệu chứng này không xảy ra đơn lẻ và thường đi kèm với các triệu chứng của bệnh bại não, vì nó thường là kết quả của tình trạng khuyết tật thể chất này.  Các phương pháp điều trị bệnh athetosis không hiệu quả lắm và trong hầu hết các trường hợp chỉ nhằm mục đích kiểm soát chuyển động không kiểm soát được chứ không phải là nguyên nhân.	https://en.wikipedia.org/wiki/Athetosis
D001308	Rối loạn nhận thức thính giác		Không tìm thấy mô tả.	
D001416	Đau lưng	Back pain	Đau lưng (tiếng Latin: dorsalgia) là cảm giác đau ở lưng. Nó có thể được phân loại thành đau cổ (cổ), đau lưng giữa (ngực), đau lưng dưới (thắt lưng) hoặc đau xương cụt (đau xương cụt hoặc xương cùng) dựa trên đoạn bị ảnh hưởng. Vùng thắt lưng là vùng thường bị ảnh hưởng nhất. Một đợt đau lưng có thể cấp tính, bán cấp hoặc mãn tính tùy theo thời gian. Cơn đau có thể có đặc điểm là đau âm ỉ, đau như bị bắn hoặc xuyên qua hoặc cảm giác nóng rát. Cảm giác khó chịu có thể lan đến cánh tay, bàn tay cũng như cẳng chân và bàn chân, có thể bao gồm tê hoặc yếu ở chân và cánh tay. Phần lớn đau lưng là không đặc hiệu và vô căn. Các cơ chế cơ bản phổ biến bao gồm các thay đổi thoái hóa hoặc chấn thương ở đĩa đệm và khớp mặt, sau đó có thể gây đau thứ phát ở cơ và dây thần kinh, đồng thời dẫn đến đau đến xương, khớp và tứ chi. Các bệnh và viêm túi mật, tuyến tụy, động mạch chủ và thận cũng có thể gây đau lưng. Các khối u đốt sống, mô thần kinh và các cấu trúc lân cận cũng có thể biểu hiện là đau lưng. Đau lưng là tình trạng phổ biến; khoảng chín trong số mười người trưởng thành trải qua nó vào một thời điểm nào đó trong cuộc đời và năm trong số mười người trưởng thành đang đi làm bị ảnh hưởng mỗi năm. Một số ước tính rằng có đến 95% dân số sẽ bị đau lưng vào một thời điểm nào đó trong đời. Đây là nguyên nhân phổ biến nhất gây ra cơn đau mãn tính và là nguyên nhân chính gây ra tình trạng mất việc làm và tàn tật. Đối với hầu hết mọi người, đau lưng có thể tự giới hạn. Hầu hết những người bị đau lưng không bị đau dữ dội mãn tính mà là những cơn đau dai dẳng hoặc ngắt quãng ở mức độ nhẹ hoặc trung bình. Tuy nhiên, các triệu chứng đau lưng mãn tính, được định nghĩa là đau lặp đi lặp lại hoặc dai dẳng trong ít nhất 3 tháng trong vòng 12 tháng qua, ảnh hưởng đến 34,4% mẫu người trưởng thành trên toàn quốc ở dạng nhẹ, 25,1% ở dạng trung bình và 13% ở dạng (rất) nặng. Trong hầu hết các trường hợp thoát vị đĩa đệm và hẹp, nghỉ ngơi, tiêm hoặc phẫu thuật đều có kết quả giảm đau chung tương tự nhau, trung bình sau một năm. Tại Hoa Kỳ, đau thắt lưng cấp tính là lý do phổ biến thứ năm khiến người dân phải đến gặp bác sĩ và gây ra 40% số ngày phải nghỉ làm. Đây là nguyên nhân hàng đầu gây ra tình trạng khuyết tật trên toàn thế giới. Theo Tổ chức Y tế Thế giới, khoảng 90% các trường hợp đau thắt lưng là không đặc hiệu, nghĩa là không thể xác định được nguyên nhân cấu trúc rõ ràng.	https://en.wikipedia.org/wiki/Back_pain
D001724	Cân nặng khi sinh		Không tìm thấy mô tả.	
D001750	Bàng quang tiết niệu, thần kinh		Không tìm thấy mô tả.	
D001766	mù lòa	Visual impairment	Suy giảm thị lực hoặc thị lực (VI hoặc VIP) là tình trạng mất khả năng nhận thức thị giác một phần hoặc toàn bộ. Trong trường hợp không điều trị như kính mắt điều chỉnh, thiết bị hỗ trợ và điều trị y tế, suy giảm thị lực có thể gây khó khăn cho cá nhân trong các công việc bình thường hàng ngày, bao gồm cả việc đọc và đi bộ. Thuật ngữ thị lực kém và mù lòa thường được sử dụng cho mức độ suy giảm khó hoặc không thể khắc phục và ảnh hưởng đáng kể đến cuộc sống hàng ngày. Ngoài các tình trạng vĩnh viễn khác nhau, có thể xảy ra tình trạng suy giảm thị lực tạm thời thoáng qua, chứng mù lòa và có thể chỉ ra các vấn đề y tế nghiêm trọng. Các nguyên nhân phổ biến nhất gây suy giảm thị lực trên toàn cầu là tật khúc xạ không được điều chỉnh (43%), đục thủy tinh thể (33%) và bệnh tăng nhãn áp (2%). Các tật khúc xạ bao gồm cận thị, viễn thị, lão thị và loạn thị. Đục thủy tinh thể là nguyên nhân phổ biến nhất gây mù lòa. Các rối loạn khác có thể gây ra các vấn đề về thị giác bao gồm thoái hóa điểm vàng liên quan đến tuổi tác, bệnh võng mạc tiểu đường, đục giác mạc, mù lòa ở trẻ em và một số bệnh nhiễm trùng. Suy giảm thị lực cũng có thể do các vấn đề trong não do đột quỵ, sinh non hoặc chấn thương, v.v. Những trường hợp này được gọi là suy giảm thị lực vỏ não. Sàng lọc các vấn đề về thị lực ở trẻ em có thể cải thiện thị lực và thành tích học tập trong tương lai. Sàng lọc người lớn không có triệu chứng là lợi ích không chắc chắn. Chẩn đoán bằng khám mắt. Tổ chức Y tế Thế giới (WHO) ước tính rằng 80% tình trạng suy giảm thị lực có thể phòng ngừa hoặc chữa được bằng cách điều trị. Điều này bao gồm đục thủy tinh thể, nhiễm trùng mù sông và bệnh đau mắt hột, bệnh tăng nhãn áp, bệnh võng mạc tiểu đường, tật khúc xạ không được điều trị và một số trường hợp mù ở trẻ em. Nhiều người bị suy giảm thị lực đáng kể được hưởng lợi từ việc phục hồi thị lực, thay đổi môi trường và các thiết bị hỗ trợ. Tính đến năm 2015, có 940 triệu người bị giảm thị lực ở một mức độ nào đó. 246 triệu người có thị lực kém và 39 triệu người bị mù. Phần lớn những người có thị lực kém đều ở các nước đang phát triển và trên 50 tuổi. Tỷ lệ suy giảm thị lực đã giảm kể từ những năm 1990. Khiếm thị có chi phí kinh tế đáng kể, trực tiếp do chi phí điều trị và gián tiếp do khả năng lao động giảm.	https://en.wikipedia.org/wiki/Visual_impairment
